%OpenBCI Raw EEG Data
%Number of channels = 4
%Sample Rate = 200 Hz
%Board = OpenBCI_GUI$BoardGanglionBLE
Sample Index, EXG Channel 0, EXG Channel 1, EXG Channel 2, EXG Channel 3, Accel Channel 0, Accel Channel 1, Accel Channel 2, Other, Other, Other, Other, Other, Timestamp, Timestamp (Formatted)
24.0, 89.82865905761719, 745.6687622070312, 8.957060813903809, 3.235013484954834, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510182101E9, 2023-09-05 10:28:30.182
25.0, 116.64373779296875, 753.6085205078125, 8.257699012756348, -1.1032705307006836, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205101827796E9, 2023-09-05 10:28:30.182
25.0, 93.18708801269531, 756.3536376953125, 10.931727409362793, -0.04861870035529137, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205101827796E9, 2023-09-05 10:28:30.182
26.0, 86.86665344238281, 716.3329467773438, 10.692374229431152, -2.341177463531494, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205101964004E9, 2023-09-05 10:28:30.196
26.0, 88.75530242919922, 707.215087890625, 4.951627731323242, 1.9335283041000366, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205101964004E9, 2023-09-05 10:28:30.196
27.0, 94.98597717285156, 702.7982788085938, 7.221746921539307, 4.596336841583252, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102123008E9, 2023-09-05 10:28:30.212
27.0, 73.77326965332031, 686.0846557617188, 2.8759829998016357, 6.309211254119873, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102123008E9, 2023-09-05 10:28:30.212
28.0, 68.30179595947266, 670.1937866210938, 10.520339012145996, -5.493913173675537, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102129357E9, 2023-09-05 10:28:30.212
28.0, 50.94865798950195, 645.53662109375, 2.692728042602539, -4.256006240844727, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102129357E9, 2023-09-05 10:28:30.212
29.0, 84.87702941894531, 674.0982666015625, 4.6075568199157715, 5.063824653625488, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102264347E9, 2023-09-05 10:28:30.226
29.0, 90.64395141601562, 690.6248779296875, 13.276644706726074, 3.0667178630828857, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102264347E9, 2023-09-05 10:28:30.226
30.0, 99.8104476928711, 679.1022338867188, 8.182901382446289, -1.3127049207687378, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102422972E9, 2023-09-05 10:28:30.242
30.0, 66.2448501586914, 644.149169921875, 12.704440116882324, -0.36651018261909485, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102422972E9, 2023-09-05 10:28:30.242
31.0, 48.66731643676758, 640.207275390625, 9.951873779296875, -0.8900961875915527, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102427204E9, 2023-09-05 10:28:30.242
31.0, 113.89117431640625, 672.3292846679688, 8.081923484802246, 0.3702501058578491, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102427204E9, 2023-09-05 10:28:30.242
32.0, 58.95952224731445, 664.9579467773438, 9.895774841308594, 4.297144889831543, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510256458E9, 2023-09-05 10:28:30.256
32.0, 98.31822967529297, 663.0805053710938, 5.377975940704346, 2.3523969650268555, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510256458E9, 2023-09-05 10:28:30.256
33.0, 90.81224822998047, 675.3175048828125, 10.33708381652832, 5.658468723297119, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510271999E9, 2023-09-05 10:28:30.271
33.0, 91.45551300048828, 661.3751220703125, 9.215113639831543, 2.0457253456115723, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510271999E9, 2023-09-05 10:28:30.271
34.0, 75.96110534667969, 665.0514526367188, 7.236706256866455, 1.1331896781921387, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69392051027281E9, 2023-09-05 10:28:30.272
34.0, 49.16846466064453, 647.93017578125, 6.541085243225098, 0.0, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.69392051027281E9, 2023-09-05 10:28:30.272
35.0, 84.26742553710938, 674.9210205078125, 13.863809585571289, 3.15647554397583, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102864559E9, 2023-09-05 10:28:30.286
35.0, 100.1096420288086, 669.6552734375, 8.55315113067627, 3.2275335788726807, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205102864559E9, 2023-09-05 10:28:30.286
36.0, 104.40678405761719, 665.9677124023438, 6.638322353363037, -2.6852481365203857, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510302199E9, 2023-09-05 10:28:30.302
36.0, 97.34585571289062, 680.2728271484375, 9.592843055725098, 1.6979146003723145, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510302199E9, 2023-09-05 10:28:30.302
37.0, 65.69882202148438, 680.385009765625, 5.363016605377197, -2.2738592624664307, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103027627E9, 2023-09-05 10:28:30.302
37.0, 102.25634765625, 689.1849975585938, 10.176267623901367, 1.1070103645324707, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103027627E9, 2023-09-05 10:28:30.302
38.0, 75.29540252685547, 682.4943237304688, 10.045371055603027, 4.151288986206055, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103165703E9, 2023-09-05 10:28:30.316
38.0, 88.77400207519531, 685.5872192382812, 10.292204856872559, -1.047171950340271, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103165703E9, 2023-09-05 10:28:30.316
39.0, 79.76084899902344, 683.272216796875, 12.502485275268555, 0.7442401051521301, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103320968E9, 2023-09-05 10:28:30.332
39.0, 92.1399154663086, 677.1500244140625, 6.19327449798584, 4.4430012702941895, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103320968E9, 2023-09-05 10:28:30.332
40.0, 115.34599304199219, 721.9203491210938, 8.388595581054688, 3.3247711658477783, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103328238E9, 2023-09-05 10:28:30.332
40.0, 76.41363525390625, 684.2296752929688, 9.929434776306152, -0.30667179822921753, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103328238E9, 2023-09-05 10:28:30.332
41.0, 67.30697631835938, 684.1436157226562, 10.976606369018555, 4.6075568199157715, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103628109E9, 2023-09-05 10:28:30.362
41.0, 108.77499389648438, 684.8280639648438, 3.4407079219818115, 0.4151288866996765, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103628109E9, 2023-09-05 10:28:30.362
42.0, 65.79605865478516, 664.3483276367188, 4.517799377441406, 1.6193766593933105, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510363613E9, 2023-09-05 10:28:30.363
42.0, 81.52981567382812, 696.6947631835938, 8.717706680297852, 1.742793321609497, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510363613E9, 2023-09-05 10:28:30.363
43.0, 68.78424072265625, 684.162353515625, 9.648941993713379, 1.2341669797897339, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103642273E9, 2023-09-05 10:28:30.364
43.0, 102.08805084228516, 688.1378784179688, 7.262885570526123, 1.3089649677276611, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103642273E9, 2023-09-05 10:28:30.364
44.0, 94.88874053955078, 677.9204711914062, 9.809757232666016, 3.6239631175994873, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103929296E9, 2023-09-05 10:28:30.392
44.0, 85.10516357421875, 667.1083984375, 5.80058479309082, -1.0060330629348755, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103929296E9, 2023-09-05 10:28:30.392
45.0, 105.41655731201172, 708.6736450195312, 7.610696315765381, 0.9162755012512207, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510393408E9, 2023-09-05 10:28:30.393
45.0, 64.9620590209961, 701.8670043945312, 7.236706256866455, 0.011219699867069721, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510393408E9, 2023-09-05 10:28:30.393
46.0, 77.33739471435547, 665.2272338867188, 9.099176406860352, -1.7614928483963013, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103944013E9, 2023-09-05 10:28:30.394
46.0, 87.31544494628906, 693.5158081054688, 6.750519275665283, -0.6021239161491394, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205103944013E9, 2023-09-05 10:28:30.394
47.0, 90.48313903808594, 696.2796020507812, 7.3002848625183105, -1.4361215829849243, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104064598E9, 2023-09-05 10:28:30.406
47.0, 86.0401382446289, 668.5819091796875, 6.903855323791504, -2.472073793411255, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104064598E9, 2023-09-05 10:28:30.406
48.0, 79.92913818359375, 669.7113647460938, 5.924001693725586, 1.207987666130066, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104220352E9, 2023-09-05 10:28:30.422
48.0, 89.54068756103516, 700.079345703125, 2.9769604206085205, 0.8900961875915527, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104220352E9, 2023-09-05 10:28:30.422
49.0, 82.93228149414062, 672.70703125, 8.512012481689453, 0.4001692831516266, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510422696E9, 2023-09-05 10:28:30.422
49.0, 64.59555053710938, 687.7713623046875, 2.288818836212158, 2.5356521606445312, 0.19200000166893005, 0.12800000607967377, 0.9760000705718994, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510422696E9, 2023-09-05 10:28:30.422
50.0, 111.32933807373047, 707.7947387695312, 6.013759136199951, 4.779592037200928, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104365733E9, 2023-09-05 10:28:30.436
50.0, 80.07499694824219, 708.4342651367188, 10.999045372009277, -0.13837629556655884, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104365733E9, 2023-09-05 10:28:30.436
51.0, 107.20049285888672, 709.8143310546875, 5.131142616271973, -5.149842262268066, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104521136E9, 2023-09-05 10:28:30.452
51.0, 79.34945678710938, 680.7141723632812, 8.886002540588379, -2.7114274501800537, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104521136E9, 2023-09-05 10:28:30.452
52.0, 101.62429809570312, 700.255126953125, 7.6219162940979, 1.6193766593933105, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104527476E9, 2023-09-05 10:28:30.452
52.0, 89.03205871582031, 719.50439453125, 4.831950664520264, 3.971773862838745, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104527476E9, 2023-09-05 10:28:30.452
53.0, 110.04655456542969, 698.0859985351562, 5.493913173675537, -2.172881841659546, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510466482E9, 2023-09-05 10:28:30.466
53.0, 93.83409118652344, 679.6707153320312, 6.926294803619385, 2.7937052249908447, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510466482E9, 2023-09-05 10:28:30.466
54.0, 131.32284545898438, 730.52587890625, 2.7263870239257812, -0.8639168739318848, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104821408E9, 2023-09-05 10:28:30.482
54.0, 84.02806854248047, 713.2811889648438, 6.488726615905762, 1.361323595046997, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104821408E9, 2023-09-05 10:28:30.482
55.0, 89.29385375976562, 720.7086181640625, 5.793105125427246, 2.63288950920105, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510482667E9, 2023-09-05 10:28:30.482
55.0, 116.74845886230469, 725.0394287109375, 9.974312782287598, 1.316444754600525, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.693920510482667E9, 2023-09-05 10:28:30.482
56.0, 82.02348327636719, 683.8257446289062, 0.8377375602722168, -1.2827856540679932, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104964516E9, 2023-09-05 10:28:30.496
56.0, 65.541748046875, 677.0902099609375, 6.851496696472168, 4.775852203369141, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205104964516E9, 2023-09-05 10:28:30.496
57.0, 85.45297241210938, 664.819580078125, 6.488726615905762, -2.3823163509368896, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205105120895E9, 2023-09-05 10:28:30.512
57.0, 108.25514221191406, 680.68798828125, 3.4332282543182373, 0.43008849024772644, 0.19200000166893005, 0.12800000607967377, 0.9600000381469727, 0.0, 0.0, 0.0, 0.0, 0.0, 1.6939205105120895E9, 2023-09-05 10:28:30.512
